cls_name,label,save_name
inclusion,1,inclusion_inclusion_52_2.jpg
inclusion,1,inclusion_inclusion_112_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_124_1.jpg
scratches,5,scratches_scratches_230_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_42_0.jpg
crazing,0,crazing_crazing_296_3.jpg
inclusion,1,inclusion_inclusion_48_1.jpg
patches,2,patches_patches_272_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_212_0.jpg
inclusion,1,inclusion_inclusion_49_4.jpg
crazing,0,crazing_crazing_85_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_163_1.jpg
patches,2,patches_patches_80_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_257_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_118_2.jpg
scratches,5,scratches_scratches_96_2.jpg
patches,2,patches_patches_260_0.jpg
inclusion,1,inclusion_inclusion_7_1.jpg
crazing,0,crazing_crazing_192_1.jpg
inclusion,1,inclusion_inclusion_194_2.jpg
crazing,0,crazing_crazing_107_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_170_3.jpg
crazing,0,crazing_crazing_75_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_90_3.jpg
scratches,5,scratches_scratches_260_4.jpg
scratches,5,scratches_scratches_8_4.jpg
scratches,5,scratches_scratches_81_0.jpg
scratches,5,scratches_scratches_262_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_132_2.jpg
patches,2,patches_patches_91_4.jpg
scratches,5,scratches_scratches_203_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_20_2.jpg
scratches,5,scratches_scratches_181_2.jpg
scratches,5,scratches_scratches_26_2.jpg
patches,2,patches_patches_105_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_19_3.jpg
scratches,5,scratches_scratches_158_3.jpg
patches,2,patches_patches_72_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_87_0.jpg
inclusion,1,inclusion_inclusion_75_0.jpg
inclusion,1,inclusion_inclusion_216_1.jpg
scratches,5,scratches_scratches_256_1.jpg
patches,2,patches_patches_188_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_163_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_197_2.jpg
scratches,5,scratches_scratches_114_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_230_2.jpg
inclusion,1,inclusion_inclusion_281_2.jpg
inclusion,1,inclusion_inclusion_111_0.jpg
crazing,0,crazing_crazing_134_4.jpg
patches,2,patches_patches_293_2.jpg
scratches,5,scratches_scratches_173_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_75_2.jpg
patches,2,patches_patches_149_4.jpg
scratches,5,scratches_scratches_123_0.jpg
scratches,5,scratches_scratches_246_2.jpg
patches,2,patches_patches_13_1.jpg
patches,2,patches_patches_205_4.jpg
crazing,0,crazing_crazing_105_4.jpg
scratches,5,scratches_scratches_91_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_220_3.jpg
scratches,5,scratches_scratches_114_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_76_4.jpg
patches,2,patches_patches_29_2.jpg
crazing,0,crazing_crazing_245_1.jpg
patches,2,patches_patches_290_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_282_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_156_1.jpg
scratches,5,scratches_scratches_143_4.jpg
crazing,0,crazing_crazing_291_1.jpg
scratches,5,scratches_scratches_97_1.jpg
crazing,0,crazing_crazing_165_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_193_2.jpg
crazing,0,crazing_crazing_299_0.jpg
scratches,5,scratches_scratches_213_4.jpg
crazing,0,crazing_crazing_274_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_180_0.jpg
crazing,0,crazing_crazing_48_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_9_3.jpg
scratches,5,scratches_scratches_34_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_170_4.jpg
inclusion,1,inclusion_inclusion_193_2.jpg
patches,2,patches_patches_141_2.jpg
patches,2,patches_patches_252_1.jpg
scratches,5,scratches_scratches_109_4.jpg
crazing,0,crazing_crazing_262_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_239_1.jpg
crazing,0,crazing_crazing_152_2.jpg
scratches,5,scratches_scratches_171_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_251_2.jpg
scratches,5,scratches_scratches_250_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_212_4.jpg
patches,2,patches_patches_1_1.jpg
patches,2,patches_patches_290_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_219_3.jpg
patches,2,patches_patches_233_1.jpg
crazing,0,crazing_crazing_182_1.jpg
patches,2,patches_patches_77_4.jpg
inclusion,1,inclusion_inclusion_93_0.jpg
crazing,0,crazing_crazing_88_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_181_4.jpg
patches,2,patches_patches_269_3.jpg
crazing,0,crazing_crazing_273_3.jpg
inclusion,1,inclusion_inclusion_249_0.jpg
patches,2,patches_patches_178_3.jpg
inclusion,1,inclusion_inclusion_18_1.jpg
crazing,0,crazing_crazing_22_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_202_2.jpg
crazing,0,crazing_crazing_199_2.jpg
crazing,0,crazing_crazing_94_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_165_1.jpg
crazing,0,crazing_crazing_35_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_59_2.jpg
inclusion,1,inclusion_inclusion_248_4.jpg
scratches,5,scratches_scratches_106_1.jpg
crazing,0,crazing_crazing_34_0.jpg
inclusion,1,inclusion_inclusion_25_3.jpg
patches,2,patches_patches_272_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_253_2.jpg
patches,2,patches_patches_79_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_142_2.jpg
inclusion,1,inclusion_inclusion_298_3.jpg
patches,2,patches_patches_35_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_281_1.jpg
crazing,0,crazing_crazing_192_3.jpg
inclusion,1,inclusion_inclusion_232_2.jpg
patches,2,patches_patches_223_1.jpg
crazing,0,crazing_crazing_145_3.jpg
patches,2,patches_patches_110_0.jpg
inclusion,1,inclusion_inclusion_272_3.jpg
patches,2,patches_patches_86_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_156_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_54_2.jpg
crazing,0,crazing_crazing_186_3.jpg
crazing,0,crazing_crazing_273_1.jpg
inclusion,1,inclusion_inclusion_54_1.jpg
patches,2,patches_patches_198_0.jpg
crazing,0,crazing_crazing_231_0.jpg
crazing,0,crazing_crazing_173_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_98_1.jpg
crazing,0,crazing_crazing_39_0.jpg
crazing,0,crazing_crazing_180_4.jpg
scratches,5,scratches_scratches_177_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_207_4.jpg
inclusion,1,inclusion_inclusion_41_1.jpg
inclusion,1,inclusion_inclusion_238_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_59_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_80_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_224_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_172_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_157_1.jpg
scratches,5,scratches_scratches_70_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_190_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_65_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_13_4.jpg
patches,2,patches_patches_29_1.jpg
patches,2,patches_patches_296_4.jpg
crazing,0,crazing_crazing_73_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_254_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_244_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_204_2.jpg
inclusion,1,inclusion_inclusion_90_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_89_2.jpg
scratches,5,scratches_scratches_121_1.jpg
inclusion,1,inclusion_inclusion_113_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_48_1.jpg
patches,2,patches_patches_75_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_211_0.jpg
crazing,0,crazing_crazing_110_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_135_4.jpg
patches,2,patches_patches_87_1.jpg
scratches,5,scratches_scratches_199_4.jpg
scratches,5,scratches_scratches_150_1.jpg
scratches,5,scratches_scratches_235_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_192_0.jpg
patches,2,patches_patches_76_2.jpg
inclusion,1,inclusion_inclusion_153_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_161_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_176_3.jpg
patches,2,patches_patches_281_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_184_2.jpg
crazing,0,crazing_crazing_8_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_267_3.jpg
inclusion,1,inclusion_inclusion_290_0.jpg
crazing,0,crazing_crazing_43_0.jpg
patches,2,patches_patches_215_3.jpg
scratches,5,scratches_scratches_172_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_161_1.jpg
inclusion,1,inclusion_inclusion_45_1.jpg
scratches,5,scratches_scratches_67_4.jpg
scratches,5,scratches_scratches_251_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_54_0.jpg
patches,2,patches_patches_206_2.jpg
inclusion,1,inclusion_inclusion_135_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_172_2.jpg
crazing,0,crazing_crazing_176_2.jpg
patches,2,patches_patches_229_0.jpg
patches,2,patches_patches_194_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_266_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_177_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_181_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_295_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_77_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_8_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_80_2.jpg
inclusion,1,inclusion_inclusion_99_3.jpg
scratches,5,scratches_scratches_141_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_15_1.jpg
scratches,5,scratches_scratches_165_3.jpg
scratches,5,scratches_scratches_61_1.jpg
patches,2,patches_patches_175_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_72_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_29_0.jpg
patches,2,patches_patches_212_4.jpg
scratches,5,scratches_scratches_60_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_237_1.jpg
patches,2,patches_patches_232_3.jpg
crazing,0,crazing_crazing_9_2.jpg
scratches,5,scratches_scratches_142_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_203_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_239_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_259_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_190_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_227_2.jpg
crazing,0,crazing_crazing_207_4.jpg
scratches,5,scratches_scratches_219_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_278_4.jpg
patches,2,patches_patches_7_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_269_1.jpg
crazing,0,crazing_crazing_204_3.jpg
inclusion,1,inclusion_inclusion_277_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_160_2.jpg
crazing,0,crazing_crazing_206_1.jpg
crazing,0,crazing_crazing_171_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_127_2.jpg
scratches,5,scratches_scratches_144_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_282_3.jpg
patches,2,patches_patches_122_3.jpg
scratches,5,scratches_scratches_245_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_8_0.jpg
crazing,0,crazing_crazing_17_0.jpg
patches,2,patches_patches_134_2.jpg
scratches,5,scratches_scratches_80_1.jpg
patches,2,patches_patches_194_3.jpg
inclusion,1,inclusion_inclusion_122_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_44_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_88_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_140_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_52_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_209_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_120_2.jpg
inclusion,1,inclusion_inclusion_189_4.jpg
patches,2,patches_patches_182_2.jpg
crazing,0,crazing_crazing_131_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_143_0.jpg
scratches,5,scratches_scratches_111_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_228_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_215_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_149_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_31_3.jpg
crazing,0,crazing_crazing_135_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_35_1.jpg
patches,2,patches_patches_232_0.jpg
inclusion,1,inclusion_inclusion_58_0.jpg
patches,2,patches_patches_180_1.jpg
patches,2,patches_patches_144_4.jpg
inclusion,1,inclusion_inclusion_20_4.jpg
patches,2,patches_patches_138_1.jpg
inclusion,1,inclusion_inclusion_53_3.jpg
patches,2,patches_patches_257_4.jpg
scratches,5,scratches_scratches_63_3.jpg
scratches,5,scratches_scratches_178_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_197_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_187_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_294_0.jpg
scratches,5,scratches_scratches_145_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_155_3.jpg
inclusion,1,inclusion_inclusion_73_2.jpg
inclusion,1,inclusion_inclusion_249_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_218_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_18_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_145_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_83_4.jpg
inclusion,1,inclusion_inclusion_288_2.jpg
crazing,0,crazing_crazing_276_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_271_1.jpg
patches,2,patches_patches_214_2.jpg
scratches,5,scratches_scratches_100_0.jpg
inclusion,1,inclusion_inclusion_136_3.jpg
scratches,5,scratches_scratches_180_3.jpg
crazing,0,crazing_crazing_292_3.jpg
crazing,0,crazing_crazing_15_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_102_2.jpg
patches,2,patches_patches_90_1.jpg
crazing,0,crazing_crazing_79_3.jpg
scratches,5,scratches_scratches_184_2.jpg
scratches,5,scratches_scratches_222_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_162_3.jpg
inclusion,1,inclusion_inclusion_282_2.jpg
inclusion,1,inclusion_inclusion_280_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_145_3.jpg
patches,2,patches_patches_102_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_36_0.jpg
crazing,0,crazing_crazing_56_2.jpg
crazing,0,crazing_crazing_258_1.jpg
crazing,0,crazing_crazing_69_4.jpg
scratches,5,scratches_scratches_199_2.jpg
patches,2,patches_patches_284_0.jpg
crazing,0,crazing_crazing_227_0.jpg
scratches,5,scratches_scratches_287_3.jpg
patches,2,patches_patches_165_4.jpg
crazing,0,crazing_crazing_81_4.jpg
crazing,0,crazing_crazing_85_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_136_3.jpg
patches,2,patches_patches_248_4.jpg
patches,2,patches_patches_192_0.jpg
scratches,5,scratches_scratches_44_0.jpg
inclusion,1,inclusion_inclusion_18_3.jpg
crazing,0,crazing_crazing_204_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_1_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_42_2.jpg
scratches,5,scratches_scratches_223_0.jpg
patches,2,patches_patches_280_4.jpg
scratches,5,scratches_scratches_282_4.jpg
patches,2,patches_patches_88_0.jpg
inclusion,1,inclusion_inclusion_97_1.jpg
patches,2,patches_patches_111_0.jpg
patches,2,patches_patches_197_4.jpg
patches,2,patches_patches_36_2.jpg
inclusion,1,inclusion_inclusion_72_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_87_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_41_3.jpg
inclusion,1,inclusion_inclusion_184_2.jpg
scratches,5,scratches_scratches_224_4.jpg
scratches,5,scratches_scratches_264_1.jpg
patches,2,patches_patches_179_3.jpg
crazing,0,crazing_crazing_86_3.jpg
inclusion,1,inclusion_inclusion_267_4.jpg
patches,2,patches_patches_17_1.jpg
scratches,5,scratches_scratches_180_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_19_1.jpg
scratches,5,scratches_scratches_167_2.jpg
patches,2,patches_patches_60_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_298_4.jpg
inclusion,1,inclusion_inclusion_34_4.jpg
inclusion,1,inclusion_inclusion_13_2.jpg
scratches,5,scratches_scratches_190_4.jpg
patches,2,patches_patches_172_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_23_0.jpg
crazing,0,crazing_crazing_236_0.jpg
crazing,0,crazing_crazing_140_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_220_1.jpg
patches,2,patches_patches_220_4.jpg
patches,2,patches_patches_6_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_178_1.jpg
crazing,0,crazing_crazing_24_0.jpg
patches,2,patches_patches_31_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_74_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_289_1.jpg
patches,2,patches_patches_115_3.jpg
patches,2,patches_patches_274_1.jpg
crazing,0,crazing_crazing_115_0.jpg
scratches,5,scratches_scratches_49_3.jpg
scratches,5,scratches_scratches_43_1.jpg
patches,2,patches_patches_292_0.jpg
crazing,0,crazing_crazing_50_4.jpg
patches,2,patches_patches_60_3.jpg
crazing,0,crazing_crazing_178_4.jpg
inclusion,1,inclusion_inclusion_28_1.jpg
scratches,5,scratches_scratches_36_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_169_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_139_2.jpg
inclusion,1,inclusion_inclusion_97_3.jpg
patches,2,patches_patches_21_3.jpg
scratches,5,scratches_scratches_170_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_222_3.jpg
inclusion,1,inclusion_inclusion_90_3.jpg
inclusion,1,inclusion_inclusion_132_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_220_4.jpg
scratches,5,scratches_scratches_5_0.jpg
crazing,0,crazing_crazing_118_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_261_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_170_4.jpg
scratches,5,scratches_scratches_46_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_77_3.jpg
inclusion,1,inclusion_inclusion_247_1.jpg
patches,2,patches_patches_190_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_114_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_129_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_123_3.jpg
inclusion,1,inclusion_inclusion_106_1.jpg
scratches,5,scratches_scratches_188_3.jpg
crazing,0,crazing_crazing_121_4.jpg
patches,2,patches_patches_198_4.jpg
scratches,5,scratches_scratches_173_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_119_4.jpg
crazing,0,crazing_crazing_160_4.jpg
patches,2,patches_patches_119_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_127_0.jpg
crazing,0,crazing_crazing_235_0.jpg
inclusion,1,inclusion_inclusion_86_2.jpg
inclusion,1,inclusion_inclusion_211_0.jpg
inclusion,1,inclusion_inclusion_80_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_291_2.jpg
inclusion,1,inclusion_inclusion_233_3.jpg
scratches,5,scratches_scratches_84_3.jpg
scratches,5,scratches_scratches_237_0.jpg
inclusion,1,inclusion_inclusion_84_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_295_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_49_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_73_1.jpg
scratches,5,scratches_scratches_89_0.jpg
patches,2,patches_patches_291_0.jpg
patches,2,patches_patches_228_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_112_0.jpg
scratches,5,scratches_scratches_156_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_110_0.jpg
patches,2,patches_patches_166_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_169_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_40_2.jpg
patches,2,patches_patches_287_0.jpg
scratches,5,scratches_scratches_15_3.jpg
scratches,5,scratches_scratches_32_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_128_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_126_0.jpg
scratches,5,scratches_scratches_281_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_284_1.jpg
crazing,0,crazing_crazing_208_0.jpg
scratches,5,scratches_scratches_85_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_1_1.jpg
patches,2,patches_patches_72_4.jpg
inclusion,1,inclusion_inclusion_292_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_216_4.jpg
crazing,0,crazing_crazing_219_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_144_3.jpg
inclusion,1,inclusion_inclusion_12_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_159_2.jpg
scratches,5,scratches_scratches_246_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_208_3.jpg
inclusion,1,inclusion_inclusion_55_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_232_3.jpg
crazing,0,crazing_crazing_164_3.jpg
patches,2,patches_patches_159_2.jpg
crazing,0,crazing_crazing_33_2.jpg
patches,2,patches_patches_240_3.jpg
scratches,5,scratches_scratches_258_4.jpg
crazing,0,crazing_crazing_52_2.jpg
crazing,0,crazing_crazing_195_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_139_4.jpg
inclusion,1,inclusion_inclusion_240_1.jpg
scratches,5,scratches_scratches_21_1.jpg
scratches,5,scratches_scratches_4_2.jpg
scratches,5,scratches_scratches_175_3.jpg
patches,2,patches_patches_9_0.jpg
scratches,5,scratches_scratches_158_0.jpg
inclusion,1,inclusion_inclusion_55_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_272_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_242_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_271_2.jpg
inclusion,1,inclusion_inclusion_65_1.jpg
patches,2,patches_patches_242_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_83_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_276_4.jpg
patches,2,patches_patches_151_1.jpg
patches,2,patches_patches_137_4.jpg
inclusion,1,inclusion_inclusion_277_4.jpg
patches,2,patches_patches_105_1.jpg
patches,2,patches_patches_274_0.jpg
scratches,5,scratches_scratches_257_1.jpg
crazing,0,crazing_crazing_174_1.jpg
scratches,5,scratches_scratches_12_0.jpg
inclusion,1,inclusion_inclusion_72_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_57_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_137_1.jpg
patches,2,patches_patches_300_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_237_2.jpg
scratches,5,scratches_scratches_119_2.jpg
scratches,5,scratches_scratches_263_4.jpg
crazing,0,crazing_crazing_288_1.jpg
scratches,5,scratches_scratches_81_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_115_3.jpg
crazing,0,crazing_crazing_104_0.jpg
crazing,0,crazing_crazing_35_3.jpg
inclusion,1,inclusion_inclusion_51_0.jpg
patches,2,patches_patches_237_0.jpg
inclusion,1,inclusion_inclusion_150_4.jpg
patches,2,patches_patches_256_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_117_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_296_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_1_3.jpg
scratches,5,scratches_scratches_168_4.jpg
patches,2,patches_patches_257_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_56_4.jpg
crazing,0,crazing_crazing_111_0.jpg
patches,2,patches_patches_31_4.jpg
scratches,5,scratches_scratches_4_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_200_1.jpg
crazing,0,crazing_crazing_77_4.jpg
scratches,5,scratches_scratches_129_4.jpg
patches,2,patches_patches_161_4.jpg
crazing,0,crazing_crazing_59_2.jpg
scratches,5,scratches_scratches_230_0.jpg
scratches,5,scratches_scratches_140_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_213_2.jpg
inclusion,1,inclusion_inclusion_173_0.jpg
crazing,0,crazing_crazing_244_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_165_3.jpg
patches,2,patches_patches_78_2.jpg
crazing,0,crazing_crazing_214_4.jpg
scratches,5,scratches_scratches_14_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_4_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_16_3.jpg
scratches,5,scratches_scratches_277_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_266_1.jpg
inclusion,1,inclusion_inclusion_84_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_195_4.jpg
crazing,0,crazing_crazing_251_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_288_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_113_0.jpg
crazing,0,crazing_crazing_209_0.jpg
patches,2,patches_patches_283_0.jpg
crazing,0,crazing_crazing_80_0.jpg
scratches,5,scratches_scratches_53_4.jpg
inclusion,1,inclusion_inclusion_137_0.jpg
scratches,5,scratches_scratches_44_3.jpg
patches,2,patches_patches_106_3.jpg
patches,2,patches_patches_283_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_62_1.jpg
scratches,5,scratches_scratches_137_1.jpg
patches,2,patches_patches_189_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_217_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_81_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_109_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_190_3.jpg
crazing,0,crazing_crazing_65_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_231_0.jpg
patches,2,patches_patches_248_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_163_3.jpg
